"Conjunto","Alfa","Acesso-Medio"
27,94,7.80921
27,96,11.7788
27,98,17.6599
28,2,1.04895
28,4,1.02398
28,6,1.01565
28,8,1.01149
28,10,1.00899
28,12,1.00733
28,14,1.04895
28,16,1.05519
28,18,1.0656
28,20,1.0989
28,22,1.11252
28,24,1.11971
28,26,1.14501
28,28,1.16312
28,30,1.21212
28,32,1.23314
28,34,1.25463
28,36,1.28205
28,38,1.28819
28,40,1.2987
28,42,1.33914
28,44,1.35319
28,46,1.38774
28,48,1.3986
28,50,1.55445
28,52,1.57151
28,54,1.5836
28,56,1.69295
28,58,1.72758
28,60,1.76324
28,62,1.79337
28,64,1.82474
28,66,1.92535
28,68,1.90839
28,70,1.94948
28,72,2.00078
28,74,2.09385
28,76,2.39629
28,78,2.60893
28,80,2.91334
28,82,3.15416
28,84,3.27886
28,86,3.59176
28,88,3.82799
28,90,4.05372
28,92,4.56934
28,94,5.50301
28,96,7.29895
28,98,10.3713
29,2,1.04895
29,4,1.04895
29,6,1.0323
29,8,1.03646
29,10,1.03896
29,12,1.0656
29,14,1.07749
29,16,1.08641
29,18,1.09335
29,20,1.0989
29,22,1.11706
29,24,1.10723
29,26,1.13732
29,28,1.14528
29,30,1.15551
29,32,1.1707
29,34,1.18999
29,36,1.18215
29,38,1.19617
29,40,1.22627
29,42,1.23448
29,44,1.27146
29,46,1.30739
29,48,1.31327
29,50,1.35864
29,52,1.39284
29,54,1.40785
29,56,1.46104
29,58,1.52606
29,60,1.5701
29,62,1.63707
29,64,1.70455
29,66,1.74068
29,68,1.82318
29,70,1.85243
29,72,1.92863
29,74,2.0088
29,76,2.15574
29,78,2.26696
29,80,2.34266
29,82,2.57304
29,84,2.73417
29,86,3.112
29,88,3.55667
29,90,3.8739
29,92,4.40864
29,94,5.48707
29,96,6.63919
29,98,9.36105
30,2,1.0989
30,4,1.12388
30,6,1.11555
30,8,1.11139
30,10,1.11888
30,12,1.11555
30,14,1.12031
30,16,1.14885
30,18,1.17105
30,20,1.15884
30,22,1.19426
30,24,1.20713
30,26,1.21033
30,28,1.27016
30,30,1.27206
30,32,1.2706
30,34,1.34865
30,36,1.34588
30,38,1.34865
30,40,1.37113
30,42,1.37006
30,44,1.39406
30,46,1.41815
30,48,1.44023
30,50,1.5005
30,52,1.48697
30,54,1.5318
30,56,1.57878
30,58,1.58634
30,60,1.63337
30,62,1.69025
30,64,1.74513
30,66,1.85572
30,68,1.90398
30,70,1.96946
30,72,2.10761
30,74,2.18295
30,76,2.2977
30,78,2.45139
30,80,2.57742
30,82,2.78867
30,84,3.03387
30,86,3.40125
30,88,3.80642
30,90,4.15029
30,92,4.90053
30,94,6.79108
30,96,9.67158
30,98,15.8138
31,2,1.04895
31,4,1.04895
31,6,1.0323
31,8,1.03646
31,10,1.03896
31,12,1.04895
31,14,1.04895
31,16,1.10514
31,18,1.0878
31,20,1.11888
31,22,1.11252
31,24,1.11555
31,26,1.11427
31,28,1.13101
31,30,1.15884
31,32,1.16134
31,34,1.18705
31,36,1.19325
31,38,1.21457
31,40,1.22128
31,42,1.26064
31,44,1.30551
31,46,1.32042
31,48,1.37779
31,50,1.41259
31,52,1.47161
