"Conjunto","Alfa","Acesso-Medio"
20,62,1.28155
20,64,1.29937
20,66,1.29939
20,68,1.30428
20,70,1.30129
20,72,1.30683
20,74,1.32022
20,76,1.33421
20,78,1.33977
20,80,1.35383
20,82,1.36353
20,84,1.36798
20,86,1.37573
20,88,1.38198
20,90,1.38573
20,92,1.39586
20,94,1.40875
20,96,1.42006
20,98,1.43398
21,2,1.05263
21,4,1.02564
21,6,1.0339
21,8,1.05063
21,10,1.0404
21,12,1.04202
21,14,1.05036
21,16,1.0566
21,18,1.07821
21,20,1.0804
21,22,1.08676
21,24,1.09623
21,26,1.11197
21,28,1.12186
21,30,1.1204
21,32,1.13793
21,34,1.13905
21,36,1.15363
21,38,1.16138
21,40,1.16332
21,42,1.18421
21,44,1.19178
21,46,1.20524
21,48,1.21339
21,50,1.21687
21,52,1.22394
21,54,1.22862
21,56,1.24014
21,58,1.24221
21,60,1.25585
21,62,1.26052
21,64,1.26489
21,66,1.27508
21,68,1.28065
21,70,1.28694
21,72,1.29149
21,74,1.30665
21,76,1.30911
21,78,1.31918
21,80,1.32371
21,82,1.32558
21,84,1.33214
21,86,1.33839
21,88,1.34208
21,90,1.35897
21,92,1.37186
21,94,1.37994
21,96,1.39498
21,98,1.41556
22,2,1
22,4,1
22,6,1.01695
22,8,1.01266
22,10,1.0202
22,12,1.02521
22,14,1.03597
22,16,1.0566
22,18,1.07821
22,20,1.08543
22,22,1.10959
22,24,1.11297
22,26,1.11197
22,28,1.12545
22,30,1.14047
22,32,1.1442
22,34,1.15089
22,36,1.17318
22,38,1.18783
22,40,1.20352
22,42,1.2177
22,44,1.23059
22,46,1.24236
22,48,1.25941
22,50,1.26707
22,52,1.27027
22,54,1.28625
22,56,1.28495
22,58,1.29412
22,60,1.30268
22,62,1.3123
22,64,1.31348
22,66,1.31459
22,68,1.33087
22,70,1.33572
22,72,1.34728
22,74,1.34871
22,76,1.35271
22,78,1.35907
22,80,1.37516
22,82,1.38311
22,84,1.39188
22,86,1.3944
22,88,1.39795
22,90,1.41026
22,92,1.41221
22,94,1.41836
22,96,1.43156
22,98,1.44729
23,2,1
23,4,1
23,6,1.01695
23,8,1.02532
23,10,1.07071
23,12,1.07563
23,14,1.07194
23,16,1.07547
23,18,1.08939
23,20,1.1005
23,22,1.10046
23,24,1.09623
23,26,1.11197
23,28,1.1147
23,30,1.1204
23,32,1.12226
23,34,1.13314
23,36,1.14525
23,38,1.15873
23,40,1.15829
23,42,1.16507
23,44,1.16667
23,46,1.17249
23,48,1.1841
23,50,1.20281
23,52,1.20849
23,54,1.21561
23,56,1.21864
23,58,1.23702
23,60,1.24582
23,62,1.25405
23,64,1.26332
23,66,1.26596
23,68,1.27917
23,70,1.29699
23,72,1.30265
23,74,1.30529
23,76,1.31044
23,78,1.31918
23,80,1.32622
23,82,1.32803
23,84,1.33931
23,86,1.35239
23,88,1.3626
23,90,1.37904
23,92,1.39368
23,94,1.40235
23,96,1.40961
23,98,1.42272
24,2,1.05263
24,4,1.05128
24,6,1.0339
24,8,1.07595
24,10,1.07071
24,12,1.06723
24,14,1.07194
24,16,1.06918
24,18,1.0838
24,20,1.09045
24,22,1.10046
24,24,1.10042
24,26,1.10811
24,28,1.10753
24,30,1.11706
24,32,1.12226
24,34,1.13018
24,36,1.13687
24,38,1.13228
24,40,1.1407
24,42,1.15789
24,44,1.15753
24,46,1.15939
24,48,1.17155
24,50,1.18474
24,52,1.1834
24,54,1.18587
24,56,1.19355
24,58,1.19723
24,60,1.21739
24,62,1.22654
24,64,1.23824
24,66,1.24012
24,68,1.24963
24,70,1.26112
24,72,1.27057
24,74,1.27001
24,76,1.27609
24,78,1.28829
24,80,1.29737
24,82,1.30477
24,84,1.30824
24,86,1.32205
24,88,1.33409
24,90,1.34783
24,92,1.35987
24,94,1.36606
24,96,1.372
24,98,1.3828
25,2,1
25,4,1
25,6,1.0339
25,8,1.06329
25,10,1.06061
25,12,1.06723
25,14,1.07194
25,16,1.07547
25,18,1.0838
25,20,1.08543
25,22,1.10046
25,24,1.1046
25,26,1.11583
25,28,1.11828
25,30,1.12709
25,32,1.14107
25,34,1.15385
25,36,1.15922
25,38,1.15608
25,40,1.1608
25,42,1.16029
25,44,1.16438
25,46,1.17031
25,48,1.17573
25,50,1.18273
25,52,1.19112
25,54,1.20074
25,56,1.21326
25,58,1.23183
25,60,1.23746
25,62,1.25081
25,64,1.26646
25,66,1.26596
25,68,1.27326
25,70,1.28694
25,72,1.29707
25,74,1.30936
25,76,1.321
25,78,1.32561
25,80,1.34379
25,82,1.35985
25,84,1.36559
25,86,1.37456
25,88,1.38198
25,90,1.3913
25,92,1.4024
25,94,1.41515
25,96,1.42006
25,98,1.42375
26,2,1
26,4,1
26,6,1.01695
26,8,1.03797
26,10,1.0404
26,12,1.05882
26,14,1.07914
26,16,1.07547
26,18,1.10615
26,20,1.1005
26,22,1.10959
26,24,1.12134
26,26,1.11583
26,28,1.12186
26,30,1.12375
26,32,1.12853
26,34,1.13905
26,36,1.14525
26,38,1.15079
26,40,1.15578
26,42,1.1555
26,44,1.17352
26,46,1.18341
26,48,1.18619
26,50,1.19679
26,52,1.20656
26,54,1.22305
26,56,1.22581
26,58,1.23529
26,60,1.2408
26,62,1.26052
26,64,1.26803
26,66,1.28267
26,68,1.2836
26,70,1.28551
26,72,1.29149
26,74,1.29715
26,76,1.31176
26,78,1.31789
26,80,1.32999
26,82,1.3366
26,84,1.35484
26,86,1.36523
26,88,1.3683
26,90,1.38462
26,92,1.40131
26,94,1.40982
26,96,1.41797
26,98,1.42579
27,2,1
27,4,1.02564
27,6,1.01695
27,8,1.01266
27,10,1.06061
27,12,1.06723
27,14,1.07194
27,16,1.06918
27,18,1.08939
27,20,1.08543
27,22,1.09589
27,24,1.1046
27,26,1.10811
27,28,1.11828
27,30,1.12709
27,32,1.13166
27,34,1.14201
27,36,1.13966
27,38,1.14021
27,40,1.15075
27,42,1.16268
27,44,1.17808
27,46,1.17904
27,48,1.18619
27,50,1.21888
27,52,1.23166
27,54,1.24164
27,56,1.24552
27,58,1.25606
27,60,1.26087
27,62,1.27346
27,64,1.279
27,66,1.28875
27,68,1.29247
27,70,1.29986
27,72,1.31381
27,74,1.327
27,76,1.3395
27,78,1.35264
27,80,1.35634
27,82,1.3672
27,84,1.38351
27,86,1.39323
27,88,1.39567
27,90,1.4058
27,92,1.4133
27,94,1.42369
27,96,1.43783
27,98,1.44831
28,2,1
28,4,1
28,6,1
28,8,1
28,10,1.0303
28,12,1.05882
28,14,1.07194
28,16,1.07547
28,18,1.09497
28,20,1.09045
28,22,1.10046
28,24,1.10042
28,26,1.10039
28,28,1.1147
28,30,1.13378
28,32,1.1348
28,34,1.1568
28,36,1.1648
28,38,1.16931
28,40,1.17588
28,42,1.1866
28,44,1.20091
28,46,1.20961
28,48,1.21757
28,50,1.2249
28,52,1.22587
28,54,1.24164
28,56,1.2491
28,58,1.26471
28,60,1.26756
28,62,1.26375
28,64,1.26803
28,66,1.28723
28,68,1.2969
28,70,1.30416
28,72,1.3166
28,74,1.32157
28,76,1.32232
28,78,1.3269
28,80,1.33501
28,82,1.34272
28,84,1.35603
28,86,1.36523
28,88,1.374
28,90,1.37681
28,92,1.38713
28,94,1.39701
28,96,1.40857
28,98,1.41453
29,2,1
29,4,1
29,6,1.01695
29,8,1.03797
29,10,1.0404
29,12,1.03361
29,14,1.04317
29,16,1.04403
29,18,1.05028
29,20,1.06533
29,22,1.07306
29,24,1.08787
29,26,1.09266
29,28,1.09319
29,30,1.09699
29,32,1.10031
29,34,1.10651
29,36,1.11453
29,38,1.13228
29,40,1.13819
29,42,1.1555
29,44,1.15982
29,46,1.16594
29,48,1.17992
29,50,1.19277
29,52,1.19884
29,54,1.21561
29,56,1.22043
29,58,1.23356
29,60,1.24916
29,62,1.25405
29,64,1.25862
29,66,1.26748
29,68,1.27326
29,70,1.28981
29,72,1.29289
29,74,1.29579
29,76,1.30911
29,78,1.31403
29,80,1.31995
29,82,1.33537
29,84,1.34409
29,86,1.35473
29,88,1.36716
29,90,1.3757
29,92,1.38931
29,94,1.40021
29,96,1.4117
29,98,1.42886
30,2,1
30,4,1.02564
30,6,1.0339
30,8,1.05063
30,10,1.06061
30,12,1.08403
30,14,1.09353
30,16,1.12579
30,18,1.12849
30,20,1.13065
30,22,1.13242
30,24,1.14644
30,26,1.14286
30,28,1.15054
30,30,1.1505
30,32,1.16614
30,34,1.16568
30,36,1.17318
30,38,1.18783
30,40,1.19347
30,42,1.20096
30,44,1.21005
30,46,1.22052
30,48,1.23222
30,50,1.23494
30,52,1.23745
30,54,1.25093
30,56,1.25986
30,58,1.26644
30,60,1.26756
30,62,1.26861
30,64,1.27429
30,66,1.28267
30,68,1.28213
30,70,1.29555
30,72,1.31799
30,74,1.3175
30,76,1.32893
30,78,1.34106
30,80,1.35006
30,82,1.36842
30,84,1.37634
30,86,1.38623
30,88,1.39681
30,90,1.40468
30,92,1.40785
30,94,1.42263
30,96,1.43156
30,98,1.43603
31,2,1
31,4,1.05128
31,6,1.0339
31,8,1.05063
31,10,1.06061
31,12,1.07563
31,14,1.07194
31,16,1.10063
31,18,1.11732
31,20,1.1206
31,22,1.12785
31,24,1.12971
31,26,1.13127
31,28,1.13262
31,30,1.1505
31,32,1.15047
31,34,1.15976
31,36,1.16201
31,38,1.16402
31,40,1.17588
31,42,1.189
31,44,1.19178
31,46,1.19214
31,48,1.19665
31,50,1.21084
31,52,1.22201
31,54,1.24164
31,56,1.24194
31,58,1.2526
31,60,1.27592
31,62,1.28641
31,64,1.29467
31,66,1.29787
31,68,1.3161
31,70,1.32138
31,72,1.33054
31,74,1.33243
31,76,1.34082
31,78,1.34363
31,80,1.3601
31,82,1.37944
31,84,1.38829
